rules,support,confidence,lift
{tropical fruityogurtfrozen mealsbrown bread} => {pip fruit},0.000508388,0.833333333,11.01590502
{tropical fruitpip fruitfrozen mealsbrown bread} => {other vegetables},0.000508388,0.833333333,4.306796287
{pip fruitother vegetablesfrozen mealsbrown bread} => {tropical fruit},0.000508388,0.833333333,7.941698966
{tropical fruitother vegetablesfrozen mealsbrown bread} => {pip fruit},0.000508388,1,13.21908602
{tropical fruitpip fruitfrozen mealsbrown bread} => {whole milk},0.000508388,0.833333333,3.261374188
{pip fruitwhole milkfrozen mealsbrown bread} => {tropical fruit},0.000508388,0.833333333,7.941698966
{pip fruitother vegetablesfrozen mealsbrown bread} => {yogurt},0.000508388,0.833333333,5.973639456
{other vegetablesyogurtfrozen mealsbrown bread} => {pip fruit},0.000508388,1,13.21908602
{pip fruityogurtfrozen mealsbrown bread} => {whole milk},0.000610066,0.857142857,3.354556307
{pip fruitwhole milkfrozen mealsbrown bread} => {yogurt},0.000610066,1,7.168367347
{whole milkyogurtfrozen mealsbrown bread} => {pip fruit},0.000610066,0.857142857,11.33064516
{tropical fruityogurtfrozen mealsbrown bread} => {whole milk},0.000508388,0.833333333,3.261374188
{tropical fruitbutterfrozen mealsdomestic eggs} => {whole milk},0.000508388,1,3.913649025
{whole milkbutterfrozen mealsdomestic eggs} => {tropical fruit},0.000508388,1,9.53003876
{butteryogurtfrozen mealsfruit/vegetable juice} => {whole milk},0.000508388,0.833333333,3.261374188
{other vegetablesbutterfrozen mealsfruit/vegetable juice} => {whole milk},0.000508388,1,3.913649025
{tropical fruitbutterwhipped/sour creamfrozen meals} => {whole milk},0.000508388,1,3.913649025
{root vegetablesbutterwhipped/sour creamfrozen meals} => {yogurt},0.000508388,0.833333333,5.973639456
{butteryogurtwhipped/sour creamfrozen meals} => {root vegetables},0.000508388,0.833333333,7.645366915
{root vegetablesyogurtwhipped/sour creamfrozen meals} => {butter},0.000508388,0.833333333,15.0382263
{root vegetablesbutterwhipped/sour creamfrozen meals} => {whole milk},0.000508388,0.833333333,3.261374188
{butteryogurtwhipped/sour creamfrozen meals} => {whole milk},0.000508388,0.833333333,3.261374188
{whole milkyogurtwhipped/sour creamfrozen meals} => {butter},0.000508388,0.833333333,15.0382263
{other vegetablesbutterwhipped/sour creamfrozen meals} => {whole milk},0.000508388,0.833333333,3.261374188
{tropical fruitroot vegetablesbutterfrozen meals} => {whole milk},0.000508388,1,3.913649025
{tropical fruitbutteryogurtfrozen meals} => {whole milk},0.000610066,1,3.913649025
{tropical fruitother vegetablesbutterfrozen meals} => {whole milk},0.000711744,1,3.913649025
{other vegetablesbutteryogurtfrozen meals} => {root vegetables},0.000610066,0.857142857,7.86380597
{root vegetableswhole milkbutterfrozen meals} => {other vegetables},0.000610066,0.857142857,4.429847609
{tropical fruityogurtfrozen mealsdomestic eggs} => {whole milk},0.000610066,1,3.913649025
{whole milkyogurtfrozen mealsdomestic eggs} => {tropical fruit},0.000610066,0.857142857,8.168604651
{root vegetablesyogurtfrozen mealsdomestic eggs} => {whole milk},0.000508388,1,3.913649025
{tropical fruitwhipped/sour creamfrozen mealsfruit/vegetable juice} => {other vegetables},0.000508388,1,5.168155544
{root vegetableswhipped/sour creamfrozen mealsfruit/vegetable juice} => {other vegetables},0.000508388,0.833333333,4.306796287
{root vegetableswhole milkfrozen mealsfruit/vegetable juice} => {other vegetables},0.000610066,0.857142857,4.429847609
{tropical fruitpip fruitwhipped/sour creamfrozen meals} => {other vegetables},0.000508388,0.833333333,4.306796287
{tropical fruitpip fruitwhipped/sour creamfrozen meals} => {whole milk},0.000508388,0.833333333,3.261374188
{pip fruitother vegetableswhipped/sour creamfrozen meals} => {whole milk},0.000610066,0.857142857,3.354556307
{pip fruitwhole milkwhipped/sour creamfrozen meals} => {other vegetables},0.000610066,0.857142857,4.429847609
{tropical fruitroot vegetableswhipped/sour creamfrozen meals} => {other vegetables},0.000508388,0.833333333,4.306796287
{tropical fruitroot vegetableswhipped/sour creamfrozen meals} => {whole milk},0.000508388,0.833333333,3.261374188
{sausagetropical fruitpip fruitfrozen meals} => {whole milk},0.000508388,1,3.913649025
{sausagepip fruitother vegetablesfrozen meals} => {whole milk},0.000508388,0.833333333,3.261374188
{tropical fruitpip fruitroot vegetablesfrozen meals} => {whole milk},0.000508388,1,3.913649025
{tropical fruitpip fruityogurtfrozen meals} => {whole milk},0.001016777,0.909090909,3.55786275
{pip fruitroot vegetablesother vegetablesfrozen meals} => {yogurt},0.000508388,0.833333333,5.973639456
{pip fruitroot vegetablesyogurtfrozen meals} => {whole milk},0.000610066,0.857142857,3.354556307
{pip fruitroot vegetableswhole milkfrozen meals} => {yogurt},0.000610066,0.857142857,6.144314869
{pip fruitroot vegetablesother vegetablesfrozen meals} => {whole milk},0.000610066,1,3.913649025
{pip fruitroot vegetableswhole milkfrozen meals} => {other vegetables},0.000610066,0.857142857,4.429847609
{sausageroot vegetablesyogurtfrozen meals} => {whole milk},0.000508388,1,3.913649025
{sausageroot vegetableswhole milkfrozen meals} => {yogurt},0.000508388,1,7.168367347
{root vegetablesother vegetablesfrozen mealsbottled water} => {whole milk},0.000508388,1,3.913649025
{root vegetableswhole milkfrozen mealsbottled water} => {other vegetables},0.000508388,1,5.168155544
{other vegetableswhole milkfrozen mealsbottled water} => {root vegetables},0.000508388,0.833333333,7.645366915
{tropical fruitroot vegetablesyogurtfrozen meals} => {other vegetables},0.000508388,0.833333333,4.306796287
{tropical fruitroot vegetablesyogurtfrozen meals} => {whole milk},0.000610066,1,3.913649025
{tropical fruitroot vegetablesother vegetablesfrozen meals} => {whole milk},0.000915099,0.9,3.522284123
{tropical fruitroot vegetableswhole milkfrozen meals} => {other vegetables},0.000915099,0.818181818,4.2284909
{tropical fruitother vegetablesyogurtfrozen meals} => {whole milk},0.000711744,1,3.913649025
{butteryogurtsliced cheesehard cheese} => {whole milk},0.000610066,1,3.913649025
{whole milkbuttersliced cheesehard cheese} => {yogurt},0.000610066,1,7.168367347
{yogurtwhipped/sour creamsliced cheesehard cheese} => {whole milk},0.000508388,1,3.913649025
{whole milkwhipped/sour creamsliced cheesehard cheese} => {yogurt},0.000508388,0.833333333,5.973639456
{tropical fruityogurtsliced cheesehard cheese} => {whole milk},0.000508388,0.833333333,3.261374188
{tropical fruitwhole milksliced cheesehard cheese} => {yogurt},0.000508388,1,7.168367347
{root vegetablesyogurtsliced cheesehard cheese} => {whole milk},0.000508388,1,3.913649025
{root vegetableswhole milksliced cheesehard cheese} => {yogurt},0.000508388,0.833333333,5.973639456
{yogurthard cheesemargarinesugar} => {whole milk},0.000508388,1,3.913649025
{whole milkyogurthard cheesesugar} => {margarine},0.000508388,0.833333333,14.22887731
{root vegetableshard cheesecream cheese domestic eggs} => {whole milk},0.000508388,1,3.913649025
{whole milkhard cheesecream cheese domestic eggs} => {root vegetables},0.000508388,0.833333333,7.645366915
{root vegetableswhole milkhard cheesecream cheese } => {domestic eggs},0.000508388,1,15.76121795
{chickenroot vegetablesother vegetableshard cheese} => {yogurt},0.000508388,1,7.168367347
{chickenroot vegetablesyogurthard cheese} => {whole milk},0.000711744,1,3.913649025
{chickenroot vegetableswhole milkhard cheese} => {yogurt},0.000711744,1,7.168367347
{chickenwhole milkyogurthard cheese} => {root vegetables},0.000711744,1,9.174440299
{chickenroot vegetablesother vegetableshard cheese} => {whole milk},0.000508388,1,3.913649025
{chickenother vegetableswhole milkhard cheese} => {root vegetables},0.000508388,0.833333333,7.645366915
{chickenother vegetableswhole milkhard cheese} => {yogurt},0.000508388,0.833333333,5.973639456
{other vegetablesyogurthard cheesefrozen vegetables} => {fruit/vegetable juice},0.000508388,0.833333333,11.52719175
{whole milkhard cheesefrozen vegetablesfruit/vegetable juice} => {yogurt},0.000508388,0.833333333,5.973639456
{whole milkhard cheesefrozen vegetablesfruit/vegetable juice} => {other vegetables},0.000508388,0.833333333,4.306796287
{other vegetablesyogurthard cheesefrozen vegetables} => {whole milk},0.000508388,0.833333333,3.261374188
{curdyogurthard cheesedomestic eggs} => {whole milk},0.000610066,1,3.913649025
{whole milkcurdhard cheesedomestic eggs} => {yogurt},0.000610066,0.857142857,6.144314869
{root vegetablescurdyogurthard cheese} => {whole milk},0.000610066,1,3.913649025
{root vegetableswhole milkcurdhard cheese} => {yogurt},0.000610066,0.857142857,6.144314869
{yogurthard cheesefruit/vegetable juicenapkins} => {whole milk},0.000508388,0.833333333,3.261374188
{root vegetablesyogurthard cheesenapkins} => {whole milk},0.000508388,1,3.913649025
{other vegetableswhipped/sour creamhard cheesemargarine} => {whole milk},0.000508388,0.833333333,3.261374188
{whole milkwhipped/sour creamhard cheesemargarine} => {other vegetables},0.000508388,1,5.168155544
{citrus fruityogurthard cheesemargarine} => {whole milk},0.000508388,1,3.913649025
{citrus fruitwhole milkhard cheesemargarine} => {yogurt},0.000508388,1,7.168367347
{root vegetablesyogurthard cheesemargarine} => {whole milk},0.000508388,1,3.913649025
{root vegetablesother vegetableshard cheesemargarine} => {whole milk},0.000610066,0.857142857,3.354556307
{root vegetableswhole milkhard cheesemargarine} => {other vegetables},0.000610066,0.857142857,4.429847609
{other vegetablesyogurthard cheesemargarine} => {whole milk},0.000508388,1,3.913649025
{tropical fruitbutterhard cheesedomestic eggs} => {other vegetables},0.000610066,0.857142857,4.429847609
{tropical fruitother vegetableshard cheesedomestic eggs} => {butter},0.000610066,0.857142857,15.46788991
{root vegetablesbutterhard cheesedomestic eggs} => {other vegetables},0.000508388,0.833333333,4.306796287
{root vegetablesbutterhard cheesedomestic eggs} => {whole milk},0.000508388,0.833333333,3.261374188
{butterwhipped/sour creamhard cheesefruit/vegetable juice} => {other vegetables},0.000508388,0.833333333,4.306796287
{tropical fruitroot vegetableswhipped/sour creamhard cheese} => {butter},0.000610066,1,18.04587156
{tropical fruityogurtwhipped/sour creamhard cheese} => {butter},0.000610066,1,18.04587156
{tropical fruitbutterwhipped/sour creamhard cheese} => {other vegetables},0.000813421,0.888888889,4.593916039
{tropical fruitother vegetablesbutterhard cheese} => {whipped/sour cream},0.000813421,0.8,11.16028369
{tropical fruitother vegetableswhipped/sour creamhard cheese} => {butter},0.000813421,0.8,14.43669725
{tropical fruitbutterwhipped/sour creamhard cheese} => {whole milk},0.000813421,0.888888889,3.478799133
{tropical fruitwhole milkbutterhard cheese} => {whipped/sour cream},0.000813421,0.8,11.16028369
{tropical fruitwhole milkwhipped/sour creamhard cheese} => {butter},0.000813421,1,18.04587156
{butteryogurtwhipped/sour creamhard cheese} => {whole milk},0.000915099,0.9,3.522284123
{other vegetableswhole milkbutterhard cheese} => {whipped/sour cream},0.000915099,0.818181818,11.4139265
{sausagebutteryogurthard cheese} => {whole milk},0.000508388,0.833333333,3.261374188
{sausagewhole milkbutterhard cheese} => {yogurt},0.000508388,0.833333333,5.973639456
{root vegetablesbutteryogurthard cheese} => {tropical fruit},0.000610066,0.857142857,8.168604651
{tropical fruitroot vegetablesbutterhard cheese} => {whole milk},0.000711744,0.875,3.424442897
{tropical fruitbutteryogurthard cheese} => {whole milk},0.000813421,1,3.913649025
{tropical fruitwhole milkbutterhard cheese} => {yogurt},0.000813421,0.8,5.734693878
{root vegetablesbutteryogurthard cheese} => {whole milk},0.000711744,1,3.913649025
{other vegetablesbutteryogurthard cheese} => {whole milk},0.000711744,0.875,3.424442897
{tropical fruithard cheesedomestic eggsfruit/vegetable juice} => {whole milk},0.000508388,0.833333333,3.261374188
{other vegetableshard cheesedomestic eggsfruit/vegetable juice} => {root vegetables},0.000508388,0.833333333,7.645366915
{yogurtwhipped/sour creamhard cheesedomestic eggs} => {root vegetables},0.000508388,1,9.174440299
{root vegetableswhipped/sour creamhard cheesedomestic eggs} => {other vegetables},0.000813421,1,5.168155544
{other vegetableswhipped/sour creamhard cheesedomestic eggs} => {root vegetables},0.000813421,0.888888889,8.155058043
{root vegetableswhipped/sour creamhard cheesedomestic eggs} => {whole milk},0.000711744,0.875,3.424442897
{whole milkwhipped/sour creamhard cheesedomestic eggs} => {root vegetables},0.000711744,0.875,8.027635261
{yogurtwhipped/sour creamhard cheesedomestic eggs} => {other vegetables},0.000508388,1,5.168155544
{other vegetableswhipped/sour creamhard cheesedomestic eggs} => {whole milk},0.000813421,0.888888889,3.478799133
{whole milkwhipped/sour creamhard cheesedomestic eggs} => {other vegetables},0.000813421,1,5.168155544
{other vegetableswhole milkhard cheesedomestic eggs} => {whipped/sour cream},0.000813421,0.8,11.16028369
{tropical fruitroot vegetableshard cheesedomestic eggs} => {yogurt},0.000508388,0.833333333,5.973639456
{tropical fruityogurthard cheesedomestic eggs} => {root vegetables},0.000508388,0.833333333,7.645366915
{tropical fruitroot vegetableshard cheesedomestic eggs} => {whole milk},0.000508388,0.833333333,3.261374188
{tropical fruityogurthard cheesedomestic eggs} => {whole milk},0.000508388,0.833333333,3.261374188
{other vegetableswhole milkhard cheesedomestic eggs} => {root vegetables},0.000915099,0.9,8.256996269
{whole milkwhipped/sour creamhard cheesefruit/vegetable juice} => {other vegetables},0.000508388,1,5.168155544
{root vegetableshard cheesebottled waterfruit/vegetable juice} => {whole milk},0.000508388,1,3.913649025
{whole milkhard cheesebottled waterfruit/vegetable juice} => {root vegetables},0.000508388,0.833333333,7.645366915
{yogurthard cheesebottled waterfruit/vegetable juice} => {other vegetables},0.000508388,0.833333333,4.306796287
{other vegetableshard cheesebottled waterfruit/vegetable juice} => {yogurt},0.000508388,0.833333333,5.973639456
{tropical fruityogurthard cheesefruit/vegetable juice} => {whole milk},0.000813421,0.888888889,3.478799133
{tropical fruitwhole milkhard cheesefruit/vegetable juice} => {yogurt},0.000813421,0.8,5.734693878
{pip fruitother vegetableswhipped/sour creamhard cheese} => {whole milk},0.000508388,1,3.913649025
{pip fruitwhole milkwhipped/sour creamhard cheese} => {other vegetables},0.000508388,1,5.168155544
{citrus fruitother vegetableswhipped/sour creamhard cheese} => {whole milk},0.000508388,0.833333333,3.261374188
{sausagewhole milkwhipped/sour creamhard cheese} => {other vegetables},0.000508388,0.833333333,4.306796287
{tropical fruitroot vegetableswhipped/sour creamhard cheese} => {other vegetables},0.000508388,0.833333333,4.306796287
{tropical fruitroot vegetableswhipped/sour creamhard cheese} => {whole milk},0.000508388,0.833333333,3.261374188
{tropical fruityogurtwhipped/sour creamhard cheese} => {other vegetables},0.000508388,0.833333333,4.306796287
{tropical fruityogurtwhipped/sour creamhard cheese} => {whole milk},0.000610066,1,3.913649025
{tropical fruitwhole milkwhipped/sour creamhard cheese} => {other vegetables},0.000711744,0.875,4.522136101
{root vegetableswhole milkwhipped/sour creamhard cheese} => {other vegetables},0.001016777,0.833333333,4.306796287
{other vegetablesyogurtwhipped/sour creamhard cheese} => {whole milk},0.000915099,0.818181818,3.202076475
{pip fruitroot vegetablesother vegetableshard cheese} => {whole milk},0.000508388,1,3.913649025
{pip fruitroot vegetableswhole milkhard cheese} => {other vegetables},0.000508388,0.833333333,4.306796287
{citrus fruittropical fruitother vegetableshard cheese} => {whole milk},0.000508388,1,3.913649025
{citrus fruitroot vegetableswhole milkhard cheese} => {yogurt},0.000508388,0.833333333,5.973639456
